0.982132;-3.03574;13.0576;5.51873e+06
1.05864;-2.88271;36.8661;5.57959e+06
0.993454;-3.01309;59.891;5.60658e+06
1.00945;-2.98109;82.8023;5.70658e+06
1.10582;-2.78835;105.452;5.79758e+06
1.11063;-2.77873;128.046;5.82458e+06
1.11063;7.22127;127.046;6.02355e+06
1.25633;7.51266;103.049;6.18056e+06
1.2999;7.59979;78.8702;6.23556e+06
1.38744;7.77488;54.241;6.47956e+06
1.38744;-2.22512;53.0413;6.51254e+06
1.41963;-2.16074;74.1512;6.56854e+06
1.40117;-2.19766;95.315;6.58753e+06
1.30236;-2.39528;116.782;6.64552e+06
1.19447;-2.61107;138.654;6.67553e+06
1.22859;-2.54282;160.537;6.70354e+06
1.29257;-2.41486;182.305;6.83452e+06
1.34584;-2.30832;203.845;6.90552e+06
1.34584;7.69168;201.813;7.0305e+06
1.24987;7.49973;177.543;7.4965e+06
1.24987;-2.50027;-inf;7.57847e+06
1.2029;-2.5942;-inf;7.61148e+06
1.4009;-2.1982;-inf;7.76948e+06
1.45309;-2.09383;-inf;7.87746e+06
1.59536;-1.80929;-inf;7.96647e+06
1.50467;-1.99066;-inf;7.98546e+06
1.60656;8.21313;-inf;8.35444e+06
1.70562;8.41125;-inf;8.43645e+06
1.5635;-1.873;-inf;8.52744e+06
1.4832;-2.03361;-inf;8.57542e+06
1.33323;-2.33354;-inf;8.75042e+06
1.37603;-2.24793;-inf;8.79942e+06
1.40834;-2.18332;-inf;8.90342e+06
1.38999;-2.22002;-inf;8.93442e+06
1.41209;-2.17582;-inf;8.96941e+06
1.38364;-2.23272;-inf;8.9774e+06
1.45614;-2.08772;-inf;8.9854e+06
1.46751;-2.06499;-inf;8.9974e+06
1.54923;8.09846;-inf;9.05145e+06
1.5798;8.15961;-inf;9.27739e+06
1.69061;8.38122;-inf;9.29938e+06
1.80954;8.61908;-inf;9.44638e+06
1.92811;8.85622;-inf;9.49738e+06
2.03543;-0.929138;-inf;9.51636e+06
2.17188;-0.656242;-inf;9.51838e+06
2.25663;-0.486748;-inf;9.57837e+06
2.14926;-0.701477;-inf;9.82736e+06
2.20404;-0.591927;-inf;9.84936e+06
2.23813;-0.523743;-inf;9.87136e+06
2.23813;9.47626;-inf;1.00283e+07
2.17122;9.34243;-inf;1.02253e+07
2.32931;9.65862;-inf;1.02753e+07
2.32188;9.64376;-inf;1.02754e+07
2.23399;9.46799;-inf;1.04063e+07
2.35839;9.71677;-inf;1.04853e+07
2.35839;-0.283226;-inf;1.05183e+07
2.36417;-0.27166;-inf;1.06663e+07
2.09292;-0.814163;-inf;1.07183e+07
2.05274;-0.894516;-inf;1.07483e+07
1.81304;-1.37392;-inf;1.08773e+07
1.73938;-1.52124;-inf;1.09643e+07
1.73938;8.47876;-inf;1.10113e+07
1.67745;8.3549;-inf;1.10233e+07
1.74701;8.49403;-inf;1.11963e+07
1.73534;8.47068;-inf;1.13003e+07
1.87479;8.74957;-inf;1.13513e+07
1.84419;8.68839;-inf;1.14013e+07
1.99262;8.98524;-inf;1.14263e+07
1.88789;8.77579;-inf;1.14673e+07
1.92515;-1.1497;-inf;1.15333e+07
1.92177;-1.15646;-inf;1.15363e+07
1.80768;-1.38464;-inf;1.15433e+07
1.83567;-1.32865;-inf;1.15973e+07
1.89359;-1.21283;-inf;1.17523e+07
1.89359;8.78717;-inf;1.20212e+07
1.69531;8.39062;-inf;1.22762e+07
1.80247;8.60495;-inf;1.24582e+07
1.80247;-1.39505;-inf;1.25352e+07
1.81038;-1.37923;-inf;1.25622e+07
1.77795;-1.44411;-inf;1.25723e+07
1.8767;-1.2466;-inf;1.26012e+07
1.73287;-1.53426;-inf;1.26102e+07
1.82201;-1.35599;-inf;1.26362e+07
1.68879;-1.62243;-inf;1.26502e+07
1.78843;-1.42314;-inf;1.28092e+07
1.59338;-1.81323;-inf;1.29672e+07
1.48312;-2.03376;-inf;1.29992e+07
1.46402;7.92805;-inf;1.30532e+07
1.39478;7.78957;-inf;1.30732e+07
1.38663;7.77327;-inf;1.31732e+07
1.47924;7.95847;-inf;1.33132e+07
1.42998;7.85995;-inf;1.33822e+07
1.47181;7.94363;-inf;1.34292e+07
1.47181;-2.05637;-inf;1.35252e+07
1.42276;-2.15449;-inf;1.36732e+07
1.45459;-2.09081;-inf;1.39642e+07
1.48611;-2.02777;-inf;1.39831e+07
1.48611;-2.02777;-inf;1.40721e+07
1.39652;-2.20696;-inf;1.41431e+07
1.43005;-2.13989;-inf;1.41751e+07
1.40142;-2.19715;-inf;1.42191e+07
1.32387;-2.35226;-inf;1.42641e+07
1.45737;-2.08527;-inf;1.43521e+07
1.59957;-1.80087;-inf;1.44991e+07
