64.42;63.39;1.13309e+09;5.46247e+06
64.1958;63.6061;2.30873e+09;5.96536e+06
64.2738;63.4;2.30891e+09;6.02635e+06
64.0111;63.436;2.30894e+09;6.05135e+06
63.671;63.8317;2.30901e+09;6.09935e+06
63.6243;64.1734;2.30902e+09;6.19635e+06
63.578;64.3816;2.30911e+09;6.19734e+06
63.8523;63.8278;2.30911e+09;6.21134e+06
63.7037;63.6195;2.30913e+09;6.29634e+06
63.9367;63.5033;2.30921e+09;6.34734e+06
63.7073;63.7983;2.30931e+09;6.39735e+06
63.4703;63.7803;2.30936e+09;6.47034e+06
63.6956;63.3925;2.30939e+09;6.47334e+06
63.5486;63.5386;2.30941e+09;6.49535e+06
63.6831;63.3532;2.30942e+09;6.51834e+06
63.7563;63.4297;2.30949e+09;6.57033e+06
63.4987;63.5354;2.30949e+09;6.59733e+06
63.7237;63.29;2.30951e+09;6.64733e+06
63.5665;63.5171;2.30956e+09;6.66833e+06
63.5208;63.372;2.30959e+09;6.67333e+06
63.1156;63.6682;2.30959e+09;6.68633e+06
62.8545;64.0816;2.3096e+09;6.74433e+06
63.1759;63.4807;2.30971e+09;6.84832e+06
62.5742;63.8159;2.30977e+09;6.86832e+06
62.5384;64.0478;2.30979e+09;6.92332e+06
62.483;64.1173;2.30984e+09;6.94632e+06
62.2682;64.3361;2.30987e+09;6.94733e+06
62.0555;64.2128;2.30987e+09;6.94737e+06
62.195;64.4306;2.30987e+09;6.9474e+06
62.153;64.5363;2.30989e+09;6.99632e+06
61.7415;64.601;2.30994e+09;7.02034e+06
61.1941;64.8849;2.30994e+09;7.08962e+06
61.1421;64.9361;2.31001e+09;7.09734e+06
60.5807;65.1567;2.31002e+09;7.0974e+06
60.2349;65.2652;2.31002e+09;7.0984e+06
59.6426;65.8025;2.31002e+09;7.09843e+06
59.4861;66.1045;2.31002e+09;7.09846e+06
59.1613;66.3235;2.31002e+09;7.09851e+06
59.0797;66.6002;2.31002e+09;7.09854e+06
58.9689;66.5142;2.31002e+09;7.09932e+06
59.1592;66.5791;2.31009e+09;7.16838e+06
59.0676;66.8633;2.31009e+09;7.17039e+06
59.1169;66.5647;2.31009e+09;7.17041e+06
59.3457;66.409;2.31009e+09;7.17047e+06
59.4623;66.3049;2.31009e+09;7.17056e+06
59.3277;66.6119;2.31009e+09;7.17058e+06
59.1944;66.8558;2.31009e+09;7.17064e+06
59.2824;66.9472;2.31009e+09;7.17068e+06
59.9596;66.6277;2.31009e+09;7.17071e+06
60.01;66.2215;2.31009e+09;7.17088e+06
60.3699;66.2192;2.31009e+09;7.1709e+06
60.3962;66.317;2.31009e+09;7.17093e+06
60.4223;65.9539;2.31009e+09;7.17096e+06
