95;35;0;5022165
29;59;0;5022187
38;86;0;5022206
67;106;0;5022225
76;117;0;5022243
123;61;0;5022261
12;59;0;5022279
14;33;0;5022297
100;31;0;5022405
102;71;0;5022425
86;97;0;5022443
14;53;0;5022461
59;87;0;5022480
110;49;0;5022498
16;62;0;5022516
63;123;0;5022534
57;71;1;5022552
43;88;0;5022623
120;47;0;5022641
26;66;0;5022659
107;34;0;5022678
88;61;0;5022696
123;123;0;5022714
23;84;0;5022732
72;43;0;5022750
79;19;0;5022768
38;67;0;5022786
5;57;0;5022804
110;116;0;5022822
91;9;0;5022840
59;59;1;5022858
104;32;0;5022895
28;76;0;5022913
5;7;0;5022931
112;83;0;5022950
27;55;0;5022968
38;116;0;5022992
90;68;0;5023015
107;103;0;5023039
48;63;0;5023062
109;1;0;5023084
23;93;0;5023108
116;31;0;5023131
126;52;0;5023154
118;24;0;5023176
88;68;0;5023200
21;71;0;5023222
101;123;0;5023242
58;8;0;5023260
112;117;0;5023278
44;96;0;5023296
62;49;0;5023314
101;86;0;5023332
90;103;0;5023394
9;24;0;5023412
76;86;0;5023430
39;80;0;5023448
91;99;0;5023466
17;83;0;5023484
9;82;0;5023502
19;105;0;5023520
97;95;0;5023538
7;93;0;5023556
68;53;1;5023574
42;85;0;5023612
86;25;0;5023630
58;75;1;5023647
70;27;0;5023680
20;102;0;5023698
109;51;0;5023716
1;52;0;5023734
98;66;0;5023752
105;120;0;5023770
125;101;0;5023788
87;52;0;5023806
126;12;0;5023824
21;70;0;5023841
83;124;0;5023859
51;7;0;5023877
59;49;0;5023895
83;99;0;5023913
2;56;0;5023931
19;41;0;5023948
79;31;0;5023966
24;47;0;5023984
71;71;1;5024002
33;63;0;5024035
107;28;0;5024053
111;45;0;5024071
106;84;0;5024089
68;119;0;5024107
33;65;0;5024125
109;87;0;5024142
34;27;0;5024160
12;105;0;5024178
59;61;1;5024195
59;87;0;5024228
82;67;0;5024246
30;103;0;5024263
114;86;0;5024281
44;95;0;5024299
65;26;0;5024317
9;54;0;5024335
15;29;0;5024353
40;62;0;5024371
50;107;0;5024389
50;107;0;5024407
122;35;0;5024432
17;1;0;5024454
37;105;0;5024472
58;74;1;5024490
50;95;0;5024527
79;8;0;5024545
76;82;0;5024564
14;33;0;5024581
38;86;0;5024599
110;85;0;5024617
45;9;0;5024635
98;84;0;5024653
110;53;0;5024671
94;101;0;5024689
7;1;0;5024707
112;77;0;5024725
100;76;0;5024742
88;85;0;5024760
44;56;0;5024778
113;76;0;5024796
17;105;0;5024814
83;43;0;5024831
64;34;0;5024849
61;68;1;5024867
50;67;1;5024900
91;110;0;5024932
27;88;0;5024950
27;82;0;5024968
60;22;0;5024986
46;40;0;5025003
69;14;0;5025021
120;79;0;5025039
5;3;0;5025057
80;1;0;5025075
97;23;0;5025093
91;9;0;5025111
95;47;0;5025128
68;35;0;5025146
94;79;0;5025164
115;73;0;5025182
118;31;0;5025199
31;24;0;5025217
38;74;0;5025235
107;108;0;5025253
78;76;0;5025270
46;1;0;5025288
46;40;0;5025306
65;59;1;5025323
117;34;0;5025356
123;117;0;5025373
15;39;0;5025391
116;29;0;5025409
65;123;0;5025427
91;55;0;5025444
19;48;0;5025462
20;94;0;5025479
17;52;0;5025497
112;43;0;5025515
49;79;0;5025532
73;108;0;5025550
62;91;0;5025568
64;63;1;5025585
124;96;0;5025618
94;7;0;5025635
100;43;0;5025653
59;87;0;5025671
95;35;0;5025688
78;69;0;5025706
1;119;0;5029352
77;107;0;5030344
27;46;0;5049336
92;118;0;5051337
5;51;0;5053337
24;40;0;5080335
112;68;0;5102333
81;63;0;5102352
81;11;0;5102370
67;88;0;5124331
70;99;0;5127333
126;71;0;5135335
9;21;0;5151339
90;94;0;5151358
64;0;0;5160338
91;7;0;5192340
120;47;0;5201344
84;99;0;5224346
71;71;1;5224365
109;13;0;5224402
127;106;0;5227344
20;36;0;5227362
18;109;0;5243325
9;18;0;5250344
116;34;0;5260325
29;12;0;5262327
109;51;0;5304322
113;44;0;5305322
109;93;0;5305341
44;96;0;5318324
112;32;0;5327320
110;56;0;5329318
91;28;0;5339321
123;110;0;5342317
37;53;0;5347322
44;81;0;5354319
96;58;0;5355319
6;32;0;5357322
111;28;0;5357340
127;87;0;5358321
89;87;0;5376320
36;42;0;5379318
127;97;0;5380315
127;49;0;5380334
48;86;0;5399321
13;38;0;5424316
38;19;0;5424335
116;69;0;5440319
59;85;0;5441302
20;17;0;5451336
5;106;0;5451366
105;47;0;5453316
85;57;0;5460314
119;66;0;5464312
124;50;0;5475313
23;32;0;5479345
84;105;0;5479363
43;29;0;5499314
98;17;0;5499332
120;17;0;5501312
21;71;0;5503312
123;58;0;5503330
86;97;0;5504313
111;50;0;5515313
124;63;0;5521310
104;39;0;5525311
40;113;0;5529309
62;57;1;5550309
58;44;0;5552308
122;36;0;5553313
90;30;0;5572306
5;44;0;5575305
44;13;0;5576308
93;48;0;5578309
127;67;0;5586307
46;75;0;5587304
114;57;0;5608308
98;13;0;5618311
27;55;0;5621338
26;60;0;5624304
43;12;0;5629305
7;63;0;5649305
121;119;0;5672303
117;43;0;5675301
16;24;0;5683305
108;111;0;5686300
78;79;0;5700301
125;55;0;5700320
26;80;0;5701326
29;45;0;5701347
126;115;0;5729305
17;108;0;5739304
104;14;0;5755307
105;108;0;5758304
111;41;0;5759298
20;102;0;5776302
37;22;0;5776321
28;102;0;5778298
105;77;0;5778316
99;54;0;5780300
65;77;1;5782296
22;65;0;5799302
105;7;0;5816304
53;31;0;5827303
67;117;0;5829306
48;27;0;5839307
67;106;0;5840300
103;19;0;5851316
106;43;0;5851334
55;125;0;5853304
5;100;0;5854304
22;39;0;5865310
125;91;0;5873314
33;43;0;5876309
15;84;0;5899293
118;114;0;5900308
4;58;0;5904293
30;85;0;5905289
127;55;0;5927295
46;97;0;5938293
108;80;0;5973287
60;61;1;5979294
115;31;0;5980284
54;78;0;5993279
109;115;0;5995346
16;3;0;5999289
54;96;0;6002285
104;87;0;6003288
122;28;0;6016293
63;52;1;6035287
116;39;0;6050287
105;1;0;6050306
95;4;0;6057286
96;7;0;6058280
109;7;0;6061293
45;80;0;6074289
120;127;0;6078283
126;52;0;6078301
77;70;1;6080288
85;55;0;6083281
35;31;0;6084286
13;67;0;6104289
12;57;0;6107284
36;75;0;6113280
86;39;0;6114278
117;51;0;6120286
78;122;0;6121296
70;40;0;6123285
83;72;0;6123304
74;72;1;6125292
102;71;0;6125333
74;71;1;6125351
77;73;0;6125389
78;67;1;6125407
56;70;1;6125444
61;83;0;6125479
121;92;0;6125497
77;69;1;6125515
63;76;1;6125552
25;68;0;6125588
82;70;0;6125606
76;80;0;6125625
125;117;0;6125642
13;70;0;6125660
122;67;0;6126288
78;85;0;6126306
72;72;1;6126324
5;49;0;6126361
