300;400;200.5;5.01018e+06
300;400;201;5.01098e+06
300;400;201.5;5.01197e+06
300;400;202;5.01296e+06
300;400;202.5;5.01397e+06
300;400;203;5.01496e+06
300;400;203.5;5.01597e+06
299;400;206.005;5.01699e+06
300;400;204.505;5.018e+06
298;400;209.015;5.01898e+06
300;400;205.515;5.01997e+06
301;400;204.01;5.021e+06
300;400;206.51;5.02198e+06
300;400;207.01;5.02297e+06
300;400;207.51;5.02397e+06
300;400;208.01;5.02497e+06
300;400;208.51;5.02598e+06
301;400;207.005;5.02697e+06
301;400;207.5;5.02798e+06
301;400;207.995;5.02897e+06
301;400;208.49;5.02997e+06
301;400;208.985;5.03097e+06
301;400;209.48;5.03197e+06
301;400;209.975;5.03299e+06
301;400;210.47;5.03398e+06
301;400;210.965;5.03498e+06
301;400;211.46;5.03599e+06
301;400;211.955;5.03695e+06
301;400;212.45;5.03794e+06
301;400;212.945;5.03894e+06
301;400;213.44;5.03994e+06
301;400;213.935;5.04094e+06
308;400;200.395;5.04196e+06
309;400;198.85;5.04296e+06
310;400;197.3;5.04402e+06
310;400;197.75;5.04499e+06
311;400;196.195;5.046e+06
312;400;194.635;5.047e+06
311;400;197.08;5.04799e+06
313;400;193.515;5.04918e+06
313;400;193.95;5.04998e+06
314;400;192.38;5.05097e+06
316;400;188.8;5.05204e+06
316;400;189.22;5.05301e+06
317;400;187.635;5.05401e+06
318;400;186.045;5.05501e+06
318;400;186.455;5.05602e+06
319;400;184.86;5.05702e+06
320;400;183.26;5.05802e+06
321;400;181.655;5.05902e+06
321;400;182.05;5.06e+06
322;400;180.44;5.06101e+06
323;400;178.825;5.06203e+06
322;400;181.215;5.06301e+06
324;400;177.595;5.06402e+06
325;400;175.97;5.06501e+06
326;400;174.34;5.06604e+06
327;400;172.705;5.06702e+06
326;400;175.075;5.06802e+06
328;400;171.435;5.06903e+06
329;400;169.79;5.07002e+06
329;400;170.145;5.07101e+06
330;400;168.495;5.07202e+06
331;400;166.84;5.07303e+06
332;400;165.18;5.07402e+06
333;400;163.515;5.07503e+06
333;400;163.85;5.07602e+06
335;400;160.175;5.07703e+06
334;400;162.505;5.07804e+06
336;400;158.825;5.07903e+06
336;400;159.145;5.08002e+06
337;400;157.46;5.08104e+06
338;400;155.77;5.08196e+06
338;400;156.08;5.08303e+06
339;400;154.385;5.08404e+06
339;400;154.69;5.08503e+06
339;400;154.995;5.08604e+06
339;400;155.3;5.08704e+06
339;400;155.605;5.08784e+06
339;400;155.91;5.08903e+06
339;400;156.215;5.08984e+06
339;400;156.52;5.09103e+06
339;400;156.825;5.09194e+06
339;400;157.13;5.09295e+06
339;400;157.435;5.09384e+06
339;400;157.74;5.09504e+06
339;400;158.045;5.09604e+06
339;400;158.35;5.09704e+06
339;400;158.655;5.09804e+06
339;400;158.96;5.09896e+06
350;400;137.21;5.10006e+06
350;400;137.46;5.10105e+06
351;400;135.705;5.10196e+06
352;400;133.945;5.10306e+06
353;400;132.18;5.10406e+06
353;400;132.415;5.10506e+06
353;400;132.65;5.10607e+06
354;400;130.88;5.10707e+06
355;400;129.105;5.10806e+06
356;400;127.325;5.10907e+06
356;400;127.545;5.11006e+06
357;400;125.76;5.11108e+06
356;400;127.98;5.11197e+06
358;400;124.19;5.11298e+06
359;400;122.395;5.11407e+06
359;400;122.6;5.11506e+06
360;400;120.8;5.11608e+06
361;400;118.995;5.11708e+06
361;400;119.19;5.11806e+06
362;400;117.38;5.11907e+06
363;400;115.565;5.12007e+06
363;400;115.75;5.12106e+06
364;400;113.93;5.12209e+06
365;400;112.105;5.12308e+06
365;400;112.28;5.12408e+06
365;400;112.455;5.12529e+06
366;400;110.625;5.12609e+06
367;400;108.79;5.12708e+06
367;400;108.955;5.12808e+06
368;400;107.115;5.12908e+06
369;400;105.27;5.13009e+06
369;400;105.425;5.13109e+06
369;400;105.58;5.13209e+06
369;400;105.735;5.13309e+06
371;400;101.88;5.1341e+06
371;400;102.025;5.1351e+06
372;400;100.165;5.13609e+06
372;400;100.305;5.13708e+06
373;400;98.44;5.13809e+06
373;400;98.575;5.13909e+06
373;400;98.71;5.14009e+06
373;400;98.845;5.14111e+06
373;400;98.98;5.14209e+06
373;400;99.115;5.14309e+06
373;400;99.25;5.14415e+06
373;400;99.385;5.14508e+06
373;400;99.52;5.14611e+06
373;400;99.655;5.14709e+06
373;400;99.79;5.1481e+06
373;400;99.925;5.1491e+06
373;400;100.06;5.15001e+06
373;400;100.195;5.1511e+06
373;400;100.33;5.1521e+06
373;400;100.465;5.15309e+06
373;400;100.6;5.15409e+06
373;400;100.735;5.1551e+06
373;400;100.87;5.1561e+06
383;400;80.955;5.15711e+06
387;400;73.02;5.15812e+06
383;400;81.105;5.15911e+06
384;400;79.185;5.16013e+06
384;400;79.265;5.16111e+06
385;400;77.34;5.16212e+06
385;400;77.415;5.16311e+06
386;400;75.485;5.16412e+06
386;400;75.555;5.16511e+06
387;400;73.62;5.16612e+06
388;400;71.68;5.16712e+06
388;400;71.74;5.16812e+06
388;400;71.8;5.16913e+06
389;400;69.855;5.17014e+06
389;400;69.91;5.17113e+06
389;400;69.965;5.17212e+06
390;400;68.015;5.17313e+06
390;400;68.065;5.17413e+06
390;400;68.115;5.17513e+06
391;400;66.16;5.17616e+06
392;400;64.2;5.17714e+06
392;400;64.24;5.17812e+06
392;400;64.28;5.17912e+06
393;400;62.315;5.18015e+06
393;400;62.35;5.18113e+06
393;400;62.385;5.18213e+06
394;400;60.415;5.18315e+06
394;400;60.445;5.18413e+06
394;400;60.475;5.18515e+06
394;400;60.505;5.18614e+06
395;400;58.53;5.18716e+06
395;400;58.555;5.18814e+06
396;400;56.575;5.18914e+06
396;400;56.595;5.19014e+06
396;400;56.615;5.19114e+06
397;400;54.63;5.19215e+06
397;400;54.645;5.19314e+06
397;400;54.66;5.19414e+06
397;400;54.675;5.19517e+06
397;400;54.69;5.19615e+06
398;400;52.7;5.19718e+06
398;400;52.71;5.19817e+06
398;400;52.72;5.19914e+06
398;400;52.73;5.20015e+06
398;400;52.74;5.20114e+06
398;400;52.75;5.20214e+06
398;400;52.76;5.20314e+06
398;400;52.77;5.20415e+06
398;400;52.78;5.20515e+06
398;400;52.79;5.20615e+06
398;400;52.8;5.20715e+06
398;400;52.81;5.20816e+06
398;400;52.82;5.20916e+06
398;400;52.8299;5.21016e+06
398;400;52.8399;5.21116e+06
398;400;52.8499;5.21216e+06
398;400;52.8599;5.21316e+06
398;400;52.8699;5.21415e+06
401;400;46.8649;5.21517e+06
402;400;44.8549;5.21618e+06
402;400;44.8449;5.21716e+06
402;400;44.8349;5.21816e+06
401;400;46.8299;5.21916e+06
402;400;44.8199;5.22016e+06
402;400;44.8099;5.22117e+06
402;400;44.7999;5.22218e+06
403;400;42.785;5.22319e+06
402;400;44.775;5.22419e+06
403;400;42.76;5.22517e+06
403;400;42.745;5.22619e+06
403;400;42.73;5.22718e+06
403;400;42.715;5.22818e+06
403;400;42.7;5.22918e+06
403;400;42.685;5.23017e+06
403;400;42.67;5.23117e+06
404;400;40.65;5.2322e+06
404;400;40.63;5.23318e+06
404;400;40.61;5.23418e+06
404;400;40.59;5.23518e+06
404;400;40.57;5.23619e+06
404;400;40.55;5.23718e+06
404;400;40.53;5.2382e+06
404;400;40.51;5.23918e+06
404;400;40.49;5.24018e+06
404;400;40.47;5.24118e+06
404;400;40.45;5.24219e+06
404;400;40.43;5.24319e+06
404;400;40.41;5.24418e+06
404;400;40.3899;5.24519e+06
404;400;40.3699;5.24619e+06
404;400;40.3499;5.2472e+06
404;400;40.3299;5.2482e+06
404;400;40.3099;5.24919e+06
405;400;38.2849;5.25022e+06
405;400;38.2599;5.2512e+06
404;400;40.2399;5.2522e+06
404;400;40.2199;5.25319e+06
404;400;40.1999;5.25422e+06
404;400;40.1799;5.2552e+06
404;400;40.1599;5.2562e+06
404;400;40.1399;5.2572e+06
404;400;40.1199;5.2582e+06
404;400;40.0999;5.2592e+06
404;400;40.0799;5.2602e+06
404;400;40.0599;5.2612e+06
404;400;40.0399;5.2622e+06
404;400;40.0199;5.2632e+06
404;400;39.9999;5.26422e+06
404;400;39.9799;5.26522e+06
404;400;39.9599;5.26621e+06
404;400;39.9399;5.26721e+06
404;400;39.9199;5.26822e+06
404;400;39.8999;5.26921e+06
404;400;39.8799;5.27021e+06
404;400;39.8599;5.27121e+06
404;400;39.8399;5.27221e+06
