0;-30;-4.64122;6.0764e+06
-0.298271;-30;-4.59475;6.0987e+06
-0.501152;-30;-4.56323;6.09876e+06
-0.631271;-30;-4.54314;6.0988e+06
-0.760086;-30;-4.52317;6.09968e+06
-0.89769;-30;-4.5019;6.09973e+06
-0.993645;-30;-4.48714;6.09978e+06
-1.11884;-30;-4.46776;6.10082e+06
-1.19246;-30;-4.45643;6.1017e+06
-1.32573;-30;-4.43579;6.10272e+06
-1.43754;-30;-4.41853;6.10284e+06
-1.5583;-30;-4.39992;6.1029e+06
-1.66779;-30;-4.38305;6.10297e+06
-1.78624;-30;-4.36481;6.10302e+06
-1.88338;-30;-4.34985;6.10317e+06
-1.99967;-30;-4.33184;6.10381e+06
-2.10475;-30;-4.31565;6.10392e+06
-2.1685;-30;-4.30587;6.1047e+06
-2.23162;-30;-4.29625;6.10481e+06
-2.30417;-30;-4.28517;6.1049e+06
-2.40619;-30;-4.26941;6.10669e+06
-2.52733;-30;-4.25074;6.10676e+06
-2.56673;-30;-4.24495;6.1068e+06
-2.65606;-30;-4.23136;6.10684e+06
-2.79483;-30;-4.20996;6.10689e+06
-2.82149;-30;-4.20608;6.10696e+06
-2.87807;-30;-4.19755;6.10701e+06
-2.95422;-30;-4.1859;6.1071e+06
-3.00948;-30;-4.1775;6.10723e+06
-3.11452;-30;-4.16127;6.10769e+06
-3.2185;-30;-4.14532;6.10774e+06
-3.33151;-30;-4.12797;6.1078e+06
-3.40314;-30;-4.11715;6.10784e+06
-3.45391;-30;-4.10953;6.10789e+06
-3.56457;-30;-4.09254;6.10794e+06
-3.62378;-30;-4.08367;6.10798e+06
-3.6824;-30;-4.07488;6.10802e+06
-3.74044;-30;-4.06618;6.10805e+06
-3.80797;-30;-4.0558;6.10871e+06
-3.71375;-30;-4.07086;6.10876e+06
-3.80169;-30;-4.05741;6.10882e+06
-3.8988;-30;-4.04239;6.10971e+06
-3.99494;-30;-4.02766;6.10977e+06
-4.08006;-30;-4.01452;6.11068e+06
-4.19453;-30;-3.99699;6.11072e+06
-4.25751;-30;-3.98742;6.11079e+06
-4.31987;-30;-3.97805;6.11082e+06
-4.36148;-30;-3.97192;6.11086e+06
-4.453;-30;-3.95791;6.11091e+06
-4.5134;-30;-3.94883;6.11095e+06
-4.61346;-30;-3.93341;6.11108e+06
-4.70247;-30;-3.91986;6.11111e+06
-4.83084;-30;-3.90015;6.11115e+06
-4.93781;-30;-3.88359;6.11167e+06
-4.86249;-30;-3.89566;6.11175e+06
-4.86847;-30;-3.89509;6.11178e+06
-4.96498;-30;-3.88036;6.11182e+06
-5.04041;-30;-3.86881;6.11191e+06
-5.0144;-30;-3.87324;6.11194e+06
-5.06919;-30;-3.86502;6.11198e+06
-5.1335;-30;-3.85525;6.11203e+06
-5.1267;-30;-3.85658;6.1121e+06
-5.1703;-30;-3.8501;6.11214e+06
-5.21346;-30;-3.84369;6.11218e+06
-5.34679;-30;-3.82312;6.11223e+06
-5.34792;-30;-3.8232;6.1123e+06
-5.40944;-30;-3.81376;6.11268e+06
-5.46027;-30;-3.8061;6.11273e+06
-5.59114;-30;-3.78591;6.11278e+06
-5.70056;-30;-3.76908;6.11284e+06
-5.71828;-30;-3.7666;6.11289e+06
-5.7761;-30;-3.75781;6.11296e+06
-5.85348;-30;-3.74597;6.11304e+06
-5.90994;-30;-3.7373;6.11368e+06
-5.99604;-30;-3.72414;6.11373e+06
-5.87995;-30;-3.74255;6.11382e+06
-5.90595;-30;-3.73883;6.11385e+06
-5.91156;-30;-3.73821;6.11392e+06
-5.9473;-30;-3.73285;6.11402e+06
-6.0733;-30;-3.71341;6.11408e+06
-6.16783;-30;-3.69895;6.11411e+06
-6.19096;-30;-3.69555;6.11424e+06
-6.21385;-30;-3.69231;6.11427e+06
