5049778;5049966
5050785;5050799
5070252;5070275
5093534;5093663
5756139;5756206
7203677;7203737
8743912;8743993
8823798;8823816
8898879;8898894
8968941;8968957
9026777;9026792
9090826;9090848
9210270;9210398
9283698;9283792
10825590;10825656
10887657;10887673
10947597;10947612
10991175;10991190
11142685;11142702
11189001;11189016
11235692;11235707
11363683;11363744
11462529;11462573
12638605;12638684
12772453;12772470
12874556;12874573
12949604;12949618
13019550;13019565
13088488;13088504
13149477;13149495
13261575;13261591
13315549;13315563
13453630;13453686
14772359;14772441
14839606;14839622
14955677;14955695
15060524;15060539
15110329;15110344
15159470;15159486
15487258;15487321
16863229;16863299
16961291;16961308
17037152;17037167
17162396;17162415
17280194;17280210
17385104;17385119
17563658;17563727
19642116;19642182
21793641;21793794
23874105;23874170
25954051;25954118
28034008;28034073
30114067;30118964
